anio,mes,folio,asesor,monto,diputado,tipo_informe,doc,formulario
2020,10,6383,FUNDACION JAIME GUZMAN,100000,Ignacio Urrutia Bonilla,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20375,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6383&prmFecha=202010
2020,10,6382,FUNDACION JAIME GUZMAN,500000,Osvaldo Urrutia Soto,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20315,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202010
2020,10,6382,FUNDACION JAIME GUZMAN,500000,Enrique Van Rysselberghe Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20325,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202010
2020,10,6382,FUNDACION JAIME GUZMAN,500000,Gastón Von Muhlenbrock Zamora,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20215,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202010
2020,10,6382,FUNDACION JAIME GUZMAN,500000,Nora Cuevas Contreras,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20355,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202010
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Jorge Alessandri Vergara,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20316,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6431,RICARDO ENRIQUE CARVAJAL CONTRERAS,1030000,René Alinco Bustos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20532,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6431&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,400000,Pedro Pablo Alvarez-Salamanca Ramírez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20186,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Nino Baltolu Rasera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20256,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6384,FUNDACION JAIME GUZMAN,200000,Sergio Bobadilla Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20386,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6384&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20421,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20236,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20356,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20206,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20326,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6429,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20530,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6429&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20336,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20226,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Patricio Melero Abaroa,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20196,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6430,MARCOS ANDRÉS ESPINOSA MONARDES,1030000,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20531,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6430&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20306,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Guillermo Ramírez Diez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20366,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6393,"CONSULTORA DE ASESORIA LEGISLATIVA, POLITICA Y JURIDICA CONSTRUYENDO FUTURO",1030000,Jorge Sabag Villalobos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20442,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6393&prmFecha=202011
2020,11,6396,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20466,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6396&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Gustavo Sanhueza Dueñas,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20266,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Renzo Trisotti Martínez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20246,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6428,MAURICIO FERNANDO DROGUETT SILVA,550000,Virginia Troncoso Hellman,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20528,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6428&prmFecha=202011
2020,11,6383,FUNDACION JAIME GUZMAN,100000,Ignacio Urrutia Bonilla,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20376,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6383&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Osvaldo Urrutia Soto,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20216,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Enrique Van Rysselberghe Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20296,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Gastón Von Muhlenbrock Zamora,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20276,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,11,6382,FUNDACION JAIME GUZMAN,500000,Nora Cuevas Contreras,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20286,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202011
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Jorge Alessandri Vergara,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20257,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6431,RICARDO ENRIQUE CARVAJAL CONTRERAS,1030000,René Alinco Bustos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20533,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6431&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,400000,Pedro Pablo Alvarez-Salamanca Ramírez,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20187,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Nino Baltolu Rasera,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20367,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6384,FUNDACION JAIME GUZMAN,200000,Sergio Bobadilla Muñoz,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20387,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6384&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20247,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20422,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20237,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20207,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20327,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6433,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20535,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6433&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20297,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20227,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Patricio Melero Abaroa,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20307,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6432,MARCOS ANDRÉS ESPINOSA MONARDES,1030000,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20534,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6432&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20337,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Guillermo Ramírez Diez,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20267,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6393,"CONSULTORA DE ASESORIA LEGISLATIVA, POLITICA Y JURIDICA CONSTRUYENDO FUTURO",1030000,Jorge Sabag Villalobos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20443,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6393&prmFecha=202012
2020,12,6396,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20467,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6396&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Gustavo Sanhueza Dueñas,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20277,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Renzo Trisotti Martínez,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20317,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6428,MAURICIO FERNANDO DROGUETT SILVA,550000,Virginia Troncoso Hellman,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20529,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6428&prmFecha=202012
2020,12,6383,FUNDACION JAIME GUZMAN,100000,Ignacio Urrutia Bonilla,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20377,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6383&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Osvaldo Urrutia Soto,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20347,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Enrique Van Rysselberghe Herrera,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20287,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Gastón Von Muhlenbrock Zamora,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20217,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2020,12,6382,FUNDACION JAIME GUZMAN,500000,Nora Cuevas Contreras,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20197,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6382&prmFecha=202012
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Jorge Alessandri Vergara,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20754,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6442,CRISTIAN VILCHES ESCOBAR,1053175,René Alinco Bustos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20581,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6442&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Nino Baltolu Rasera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20694,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6441,FUNDACION JAIME GUZMAN,200000,Sergio Bobadilla Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20569,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6441&prmFecha=202101
2021,1,6434,ALVARO IRIARTE BARÓN,1053175,Sofía Cid Versalovic,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20536,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6434&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20622,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20586,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20742,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20634,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20682,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6435,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20537,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6435&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20718,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6447,LEONARDO BRUNO CONTRERAS NEIRA,1053175,Andrés Longton Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20802,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6447&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20658,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Patricio Melero Abaroa,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20598,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6436,MARCOS ANDRÉS ESPINOSA MONARDES,1053175,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20538,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6436&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20766,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Guillermo Ramírez Diez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20610,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6437,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20539,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6437&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Gustavo Sanhueza Dueñas,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20670,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Renzo Trisotti Martínez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20646,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6440,MAURICIO FERNANDO DROGUETT SILVA,570000,Virginia Troncoso Hellman,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20568,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6440&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Osvaldo Urrutia Soto,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20778,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Enrique Van Rysselberghe Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20730,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,1,6439,FUNDACION JAIME GUZMAN,200000,Gastón Von Muhlenbrock Zamora,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20554,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6439&prmFecha=202101
2021,1,6445,FUNDACION JAIME GUZMAN,500000,Nora Cuevas Contreras,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20706,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202101
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Jorge Alessandri Vergara,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20719,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6442,CRISTIAN VILCHES ESCOBAR,1053175,René Alinco Bustos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20582,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6442&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Nino Baltolu Rasera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20623,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6441,FUNDACION JAIME GUZMAN,200000,Sergio Bobadilla Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20570,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6441&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20707,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20587,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
